property_id,destination,property_type,nr_rooms,facilities
1511,Tokyo,Hotel,13,"pool,bbq,garden,free wifi"
1646,Tokyo,Hotel,3,airport shuttle
4737,Tokyo,Hotel,6,"pool,breakfast,free wifi,on-site restaurant"
1999,Tokyo,Apartment,3,"parking,free wifi,game console,breakfast,laundry,kitchen"
2363,Tokyo,Apartment,2,"pool,kitchen"
1231,Tokyo,Apartment,1,breakfast
1493,Tokyo,Hotel,4,"spa,airport shuttle,breakfast,garden,pool,on-site restaurant,free wifi"
3199,Tokyo,Apartment,2,"pool,breakfast,free wifi"
3370,Tokyo,Hotel,9,"bbq,airport shuttle,breakfast"
1050,Tokyo,Apartment,3,"free wifi,laundry,garden,kitchen,bbq,parking,game console,pool"
2901,Tokyo,Hotel,NA,"breakfast,on-site restaurant,airport shuttle,parking,bbq,pool"
3743,Tokyo,Hotel,5,"free wifi,airport shuttle,breakfast,pool,garden"
4452,Tokyo,Hotel,3,"on-site restaurant,pool,airport shuttle,free wifi"
1446,Tokyo,Apartment,3,kitchen
1258,Tokyo,Apartment,3,"laundry,bbq,kitchen,parking,free wifi,pool"
4316,Tokyo,Apartment,3,"free wifi,laundry,parking"
4855,Tokyo,Apartment,1,free wifi
3264,Tokyo,Hotel,1,"garden,bbq,on-site restaurant,pool,airport shuttle"
3010,Tokyo,Apartment,3,"bbq,parking,free wifi,laundry,pool,kitchen"
2029,Tokyo,Hotel,5,"pool,breakfast,bbq"
1027,Tokyo,Hotel,7,"free wifi,parking,pool,breakfast,on-site restaurant"
1278,Tokyo,Hotel,3,"pool,breakfast,on-site restaurant,airport shuttle,garden,spa"
2085,Tokyo,Hotel,3,"breakfast,airport shuttle,free wifi,pool,on-site restaurant,spa,parking,garden"
3746,Tokyo,Hotel,7,"on-site restaurant,free wifi,garden,spa,airport shuttle,breakfast,pool,bbq"
1209,Tokyo,Apartment,2,"pool,parking"
2228,Tokyo,Hotel,8,"parking,free wifi,pool"
1442,Tokyo,Apartment,2,"garden,kitchen,laundry,bbq"
2654,Tokyo,Hotel,5,"airport shuttle,bbq,spa,on-site restaurant,breakfast,pool"
1458,Tokyo,Apartment,4,"kitchen,garden,bbq,parking"
2532,Tokyo,Apartment,1,"parking,free wifi"
3821,Tokyo,Hotel,6,"spa,free wifi"
3275,Tokyo,Apartment,3,"pool,free wifi,parking,laundry,bbq,kitchen,garden,game console,breakfast"
3569,Tokyo,Apartment,6,"game console,kitchen,parking,bbq,laundry,garden"
3228,Tokyo,Apartment,2,pool
1996,Tokyo,Hotel,4,"free wifi,breakfast,airport shuttle,garden,on-site restaurant,pool,bbq,spa"
5084,Tokyo,Apartment,3,"bbq,kitchen,parking,pool,game console"
4051,Tokyo,Apartment,2,"laundry,garden,pool,free wifi"
3510,Tokyo,Apartment,3,"parking,game console,breakfast,kitchen,garden,bbq"
4915,Tokyo,Apartment,5,parking
2142,Tokyo,Hotel,4,"on-site restaurant,airport shuttle"
2971,Tokyo,Hotel,12,"spa,free wifi,breakfast,pool,airport shuttle"
1800,Tokyo,Apartment,2,"parking,bbq,free wifi,kitchen,laundry"
4682,Tokyo,Apartment,2,"kitchen,free wifi,bbq,garden,laundry,game console,parking"
2680,Tokyo,Apartment,3,"kitchen,free wifi,parking,laundry,bbq,garden,breakfast,pool"
3687,Tokyo,Apartment,3,free wifi
4306,Tokyo,Apartment,5,"bbq,pool,kitchen,laundry,breakfast,parking"
1974,Tokyo,Apartment,3,"kitchen,free wifi,bbq,laundry,parking,garden,pool,breakfast,game console"
4312,Tokyo,Hotel,4,airport shuttle
2593,Tokyo,Hotel,8,"airport shuttle,on-site restaurant,breakfast"
1080,Tokyo,Apartment,5,"free wifi,kitchen,garden,laundry"
2855,Tokyo,Apartment,2,game console
3944,Tokyo,Apartment,2,"parking,laundry,garden"
4344,Tokyo,Apartment,4,bbq
3618,Tokyo,Apartment,1,"pool,kitchen,laundry,breakfast"
2796,Tokyo,Apartment,2,"laundry,free wifi,pool,kitchen,garden,parking,bbq"
2257,Tokyo,Hotel,6,"free wifi,airport shuttle,breakfast"
4118,Tokyo,Apartment,2,"free wifi,parking,bbq,laundry,kitchen,pool"
3034,Tokyo,Apartment,4,"kitchen,pool,free wifi,parking,breakfast"
3283,Tokyo,Apartment,3,"kitchen,pool"
1311,Tokyo,Hotel,12,"free wifi,airport shuttle,pool"
5017,Tokyo,Apartment,1,kitchen
1008,Tokyo,Hotel,4,"pool,breakfast,airport shuttle"
1432,Tokyo,Apartment,2,"kitchen,laundry,parking,free wifi"
4149,Tokyo,Hotel,7,"free wifi,airport shuttle,garden"
4581,Tokyo,Hotel,4,"on-site restaurant,bbq,pool,spa,breakfast"
2346,Tokyo,Apartment,2,parking
5021,Tokyo,Apartment,NA,"kitchen,parking"
4180,Tokyo,Hotel,14,free wifi
3059,Tokyo,Apartment,5,"pool,parking"
2843,Tokyo,Hotel,6,"bbq,free wifi,garden,breakfast"
3939,Tokyo,Apartment,2,"laundry,kitchen,bbq,parking,free wifi"
4079,Tokyo,Hotel,7,free wifi
4868,Tokyo,Hotel,4,on-site restaurant
2821,Tokyo,Apartment,2,"parking,bbq,laundry,free wifi,garden,pool,game console"
4558,Tokyo,Apartment,3,"pool,parking,bbq"
2168,Tokyo,Apartment,3,"parking,free wifi"
2721,Tokyo,Apartment,2,"bbq,garden,parking"
4942,Tokyo,Hotel,3,"breakfast,pool,on-site restaurant"
4165,Tokyo,Apartment,1,"kitchen,free wifi,garden,laundry"
3688,Tokyo,Apartment,5,"parking,free wifi,kitchen"
4922,Tokyo,Hotel,5,free wifi
4557,Tokyo,Hotel,2,"breakfast,airport shuttle,free wifi,on-site restaurant,bbq"
4979,Tokyo,Hotel,12,"on-site restaurant,spa,bbq"
2931,Tokyo,Apartment,1,"kitchen,game console,bbq"
2685,Tokyo,Apartment,3,"free wifi,parking"
3755,Tokyo,Hotel,5,"pool,spa,breakfast"
2707,Tokyo,Hotel,7,"spa,free wifi,breakfast,airport shuttle,on-site restaurant"
1773,Tokyo,Hotel,3,"on-site restaurant,breakfast,free wifi,parking"
2213,Tokyo,Apartment,2,"pool,kitchen,parking,free wifi,bbq,laundry,game console"
3796,Tokyo,Hotel,1,airport shuttle
2758,Tokyo,Apartment,1,"pool,parking,laundry,garden,breakfast,kitchen,game console"
2209,Tokyo,Hotel,4,"free wifi,breakfast,parking"
3643,Tokyo,Hotel,6,"on-site restaurant,breakfast,bbq,spa,pool"
4109,Tokyo,Hotel,8,"on-site restaurant,free wifi"
2966,Tokyo,Apartment,1,"parking,laundry,kitchen,free wifi"
2909,Tokyo,Hotel,4,airport shuttle
4948,Tokyo,Hotel,4,"airport shuttle,bbq,pool,spa"
3544,Tokyo,Hotel,9,"breakfast,spa"
2470,Tokyo,Hotel,3,"free wifi,spa,garden,airport shuttle,breakfast,parking,on-site restaurant"
4055,Tokyo,Apartment,3,"parking,garden,game console"
1200,Tokyo,Hotel,3,"bbq,breakfast"
1096,Tokyo,Hotel,6,"spa,airport shuttle,free wifi,on-site restaurant"
1899,Tokyo,Apartment,4,"parking,kitchen,free wifi,garden"
3574,Tokyo,Hotel,NA,"parking,breakfast,on-site restaurant,free wifi,airport shuttle,pool"
4543,Tokyo,Hotel,3,"free wifi,on-site restaurant,airport shuttle,breakfast,garden,bbq,spa"
1227,Tokyo,Hotel,6,"pool,garden,bbq,airport shuttle,spa,free wifi"
1598,Tokyo,Apartment,2,"garden,parking,breakfast,pool,free wifi,laundry"
3143,Tokyo,Hotel,8,"pool,airport shuttle,on-site restaurant,spa"
4214,Tokyo,Apartment,2,"pool,parking,game console,kitchen"
3990,Tokyo,Hotel,6,pool
4832,Tokyo,Apartment,NA,"free wifi,parking,kitchen"
1250,Tokyo,Apartment,3,free wifi
1965,Tokyo,Hotel,NA,"airport shuttle,bbq,free wifi,garden,breakfast,pool,on-site restaurant,spa"
1811,Tokyo,Hotel,1,"free wifi,breakfast,airport shuttle,bbq,parking,pool"
1883,Tokyo,Hotel,3,"pool,bbq,garden"
1958,Tokyo,Hotel,3,"breakfast,bbq,spa,free wifi,airport shuttle"
3776,Tokyo,Hotel,5,"breakfast,pool"
2382,Tokyo,Hotel,1,"free wifi,spa"
1385,Tokyo,Hotel,3,"on-site restaurant,breakfast"
2550,Tokyo,Hotel,NA,"free wifi,airport shuttle"
1948,Tokyo,Apartment,3,"kitchen,pool"
2397,Tokyo,Hotel,7,"on-site restaurant,breakfast"
1176,Tokyo,Hotel,5,bbq
2178,Tokyo,Hotel,4,breakfast
4459,Tokyo,Apartment,1,"free wifi,pool"
5171,Tokyo,Hotel,3,"free wifi,pool"
3297,Tokyo,Hotel,6,"airport shuttle,free wifi"
2535,Tokyo,Hotel,9,"garden,free wifi,airport shuttle,on-site restaurant"
3362,Tokyo,Hotel,6,"breakfast,airport shuttle,bbq"
3770,Tokyo,Hotel,3,"spa,bbq"
4436,Tokyo,Apartment,2,"laundry,bbq,pool"
1445,Tokyo,Hotel,2,"airport shuttle,breakfast,on-site restaurant,garden,free wifi"
2414,Tokyo,Hotel,4,spa
3730,Tokyo,Apartment,2,"kitchen,free wifi"
3932,Tokyo,Apartment,4,"free wifi,kitchen,bbq,parking"
2653,Tokyo,Hotel,5,breakfast
5059,Tokyo,Hotel,3,"airport shuttle,free wifi,pool"
1366,Tokyo,Apartment,2,"bbq,parking"
1159,Tokyo,Apartment,1,"bbq,free wifi,laundry,parking,pool,kitchen"
2022,Tokyo,Hotel,2,on-site restaurant
3077,Tokyo,Hotel,6,"free wifi,spa,airport shuttle,on-site restaurant,pool"
2474,Tokyo,Hotel,4,"garden,breakfast"
2124,Tokyo,Hotel,5,garden
3323,Tokyo,Hotel,8,"on-site restaurant,free wifi,bbq,spa,garden,pool"
4993,Tokyo,Hotel,4,free wifi
3324,Tokyo,Hotel,5,"garden,free wifi,on-site restaurant,pool,breakfast,parking"
5158,Tokyo,Hotel,7,airport shuttle
4208,Tokyo,Hotel,6,pool
4479,Tokyo,Apartment,2,"bbq,laundry"
1460,Tokyo,Hotel,15,"on-site restaurant,parking,breakfast,garden,free wifi,spa,pool"
3132,Tokyo,Hotel,9,"airport shuttle,on-site restaurant"
4183,Tokyo,Apartment,1,"game console,parking,free wifi"
2566,Tokyo,Apartment,4,"pool,garden,kitchen"
2840,Tokyo,Apartment,2,"parking,kitchen"
3218,Tokyo,Hotel,3,"airport shuttle,pool,spa,breakfast"
1101,Tokyo,Hotel,NA,"bbq,airport shuttle,pool"
4211,Tokyo,Apartment,3,free wifi
2249,Tokyo,Hotel,3,bbq
2107,Tokyo,Hotel,8,"breakfast,garden,pool,bbq,free wifi,on-site restaurant"
4305,Tokyo,Hotel,3,"on-site restaurant,free wifi,garden,breakfast"
4313,Tokyo,Hotel,6,"free wifi,airport shuttle"
1237,Tokyo,Apartment,1,"free wifi,pool"
1600,Tokyo,Hotel,8,"bbq,pool"
3817,Tokyo,Hotel,3,"airport shuttle,breakfast,bbq"
4824,Tokyo,Hotel,5,"breakfast,free wifi"
3841,Tokyo,Apartment,2,"laundry,free wifi,bbq,breakfast,garden,kitchen,pool,parking"
2283,Tokyo,Hotel,8,garden
1391,Tokyo,Hotel,2,"airport shuttle,free wifi,bbq,garden,on-site restaurant"
4720,Tokyo,Apartment,5,"laundry,kitchen,pool,parking,free wifi"
4541,Tokyo,Hotel,3,airport shuttle
2946,Tokyo,Hotel,7,"bbq,parking,breakfast"
2255,Tokyo,Hotel,4,"free wifi,airport shuttle"
1060,Tokyo,Hotel,3,"on-site restaurant,bbq,breakfast,free wifi,airport shuttle"
4421,Tokyo,Apartment,4,breakfast
1574,Tokyo,Hotel,4,"bbq,parking,garden"
4912,Tokyo,Apartment,2,"kitchen,pool,parking,laundry,garden"
3867,Tokyo,Hotel,8,"airport shuttle,breakfast,free wifi,on-site restaurant,pool"
1150,Tokyo,Hotel,5,"spa,on-site restaurant,airport shuttle,bbq,breakfast,free wifi,garden"
4498,Tokyo,Hotel,4,"breakfast,free wifi,parking"
4303,Tokyo,Hotel,4,"on-site restaurant,airport shuttle,free wifi"
3406,Tokyo,Hotel,4,"airport shuttle,breakfast,pool,garden,on-site restaurant,bbq"
2493,Tokyo,Hotel,5,"garden,on-site restaurant"
1426,Tokyo,Hotel,5,breakfast
4195,Tokyo,Hotel,10,"airport shuttle,free wifi"
2138,Tokyo,Apartment,2,"pool,kitchen"
4891,Tokyo,Apartment,2,pool
1103,Tokyo,Hotel,3,"breakfast,on-site restaurant,pool,bbq,free wifi,airport shuttle"
4022,Tokyo,Hotel,6,"bbq,airport shuttle,on-site restaurant"
4357,Tokyo,Hotel,5,bbq
3311,Tokyo,Hotel,5,"on-site restaurant,airport shuttle,breakfast,free wifi,garden"
4719,Tokyo,Apartment,2,"laundry,kitchen"
3512,Tokyo,Hotel,3,"free wifi,pool,airport shuttle,breakfast"
1146,Tokyo,Hotel,6,free wifi
1329,Tokyo,Hotel,5,"breakfast,pool,spa,on-site restaurant,free wifi,bbq"
3748,Tokyo,Hotel,6,"airport shuttle,breakfast,free wifi,pool,on-site restaurant,spa"
3375,Tokyo,Hotel,NA,airport shuttle
1396,Tokyo,Apartment,NA,"bbq,free wifi,laundry,kitchen,parking,pool,garden"
3154,Tokyo,Apartment,1,"laundry,kitchen,bbq,free wifi,parking,game console"
2672,Tokyo,Hotel,4,"breakfast,airport shuttle,on-site restaurant,bbq,free wifi,pool"
4141,Tokyo,Hotel,7,"free wifi,on-site restaurant,airport shuttle,pool"
4823,Tokyo,Hotel,4,free wifi
1213,Tokyo,Hotel,7,"breakfast,spa"
4520,Tokyo,Apartment,1,"laundry,parking,garden"
3397,Tokyo,Hotel,1,"garden,breakfast,pool,free wifi,airport shuttle"
4310,Tokyo,Hotel,12,"free wifi,airport shuttle"
4029,Tokyo,Apartment,3,"parking,free wifi,game console,kitchen,pool"
3976,Tokyo,Hotel,4,free wifi
4825,Tokyo,Hotel,4,airport shuttle
3840,Tokyo,Apartment,1,"parking,free wifi,kitchen,laundry"
5086,Tokyo,Apartment,1,"pool,kitchen,breakfast"
1285,Tokyo,Apartment,1,"garden,kitchen"
4626,Tokyo,Hotel,3,"breakfast,pool,free wifi,airport shuttle,garden,on-site restaurant,spa,bbq"
5050,Tokyo,Hotel,3,"pool,on-site restaurant,airport shuttle"
2937,Tokyo,Apartment,4,"bbq,laundry"
3423,Tokyo,Apartment,1,pool
2355,Tokyo,Hotel,6,"free wifi,breakfast,on-site restaurant,bbq,airport shuttle,pool,garden,spa"
4278,Tokyo,Apartment,1,"free wifi,parking,breakfast,pool,kitchen,laundry,bbq,game console"
1671,Tokyo,Hotel,1,"free wifi,pool"
4314,Tokyo,Apartment,4,"pool,free wifi,garden,game console"
3445,Tokyo,Apartment,4,"free wifi,breakfast,bbq,laundry,game console,kitchen,pool,parking,garden"
1487,Tokyo,Hotel,7,bbq
2652,Tokyo,Hotel,NA,"airport shuttle,on-site restaurant"
5071,Tokyo,Hotel,8,free wifi
3123,Tokyo,Hotel,1,"garden,on-site restaurant,pool,spa,free wifi"
3586,Tokyo,Hotel,8,"free wifi,on-site restaurant,pool,garden,airport shuttle"
5083,Tokyo,Hotel,2,"bbq,on-site restaurant,garden,breakfast"
2113,Tokyo,Apartment,1,"bbq,laundry"
3667,Tokyo,Apartment,3,free wifi
5111,Tokyo,Hotel,2,"garden,airport shuttle,breakfast"
3938,Tokyo,Hotel,3,"airport shuttle,free wifi,breakfast,bbq,spa,garden,pool"
3107,Tokyo,Apartment,1,laundry
2954,Tokyo,Hotel,6,"free wifi,on-site restaurant,garden,airport shuttle"
4353,Tokyo,Hotel,11,"airport shuttle,garden,breakfast,free wifi"
3354,Tokyo,Apartment,3,"free wifi,laundry,pool"
3338,Tokyo,Apartment,1,"laundry,pool,kitchen,game console,parking,free wifi,bbq"
1872,Tokyo,Hotel,9,"garden,pool,airport shuttle,on-site restaurant"
2378,Tokyo,Hotel,1,on-site restaurant
3476,Tokyo,Hotel,5,"pool,spa,bbq,breakfast,airport shuttle,free wifi"
2223,Tokyo,Hotel,6,free wifi
2471,Tokyo,Hotel,4,"spa,breakfast,free wifi,garden"
3636,Tokyo,Hotel,4,airport shuttle
1441,Tokyo,Hotel,6,"pool,on-site restaurant,breakfast,airport shuttle,garden,free wifi"
1993,Tokyo,Hotel,5,"on-site restaurant,free wifi,pool,airport shuttle"
2743,Tokyo,Apartment,1,"garden,pool"
2737,Tokyo,Apartment,1,"free wifi,kitchen"
3119,Tokyo,Apartment,4,"laundry,pool,bbq"
3293,Tokyo,Apartment,1,pool
1373,Tokyo,Apartment,3,"parking,laundry,breakfast,kitchen,bbq"
4697,Tokyo,Hotel,3,"spa,free wifi,garden"
4359,Tokyo,Apartment,1,"free wifi,laundry,parking"
3237,Tokyo,Hotel,5,"free wifi,breakfast,airport shuttle,parking"
1068,Tokyo,Apartment,1,"free wifi,bbq,pool,kitchen,laundry,game console,garden,parking,breakfast"
2014,Tokyo,Apartment,1,"garden,free wifi"
1249,Tokyo,Hotel,3,"parking,spa"
3165,Tokyo,Hotel,7,"pool,on-site restaurant,free wifi,bbq,garden,breakfast"
2466,Tokyo,Hotel,8,"free wifi,breakfast,pool,garden,airport shuttle,bbq,on-site restaurant"
4128,Tokyo,Hotel,3,breakfast
1937,Tokyo,Hotel,6,"on-site restaurant,free wifi,garden,breakfast,airport shuttle,pool,spa"
4744,Tokyo,Hotel,4,pool
2876,Tokyo,Apartment,3,"free wifi,parking,pool,kitchen,laundry,garden,bbq,game console"
2892,Tokyo,Hotel,2,"airport shuttle,breakfast,free wifi"
3620,Tokyo,Hotel,11,"breakfast,free wifi,on-site restaurant,garden"
2704,Tokyo,Hotel,9,"free wifi,pool"
1796,Tokyo,Apartment,3,"free wifi,kitchen,pool,garden"
1031,Tokyo,Hotel,2,"airport shuttle,on-site restaurant,breakfast,spa,pool"
2817,Tokyo,Apartment,1,free wifi
2732,Tokyo,Hotel,4,"garden,spa,free wifi,breakfast,airport shuttle,on-site restaurant,bbq"
3351,Tokyo,Apartment,3,pool
1242,Tokyo,Apartment,3,"parking,kitchen,garden,bbq"
3610,Tokyo,Hotel,3,"pool,breakfast,free wifi,on-site restaurant,airport shuttle"
2814,Tokyo,Apartment,1,"parking,laundry,garden"
1740,Tokyo,Hotel,1,airport shuttle
2386,Tokyo,Apartment,2,"garden,bbq,free wifi,kitchen"
5157,Tokyo,Hotel,4,breakfast
3619,Tokyo,Apartment,1,"pool,free wifi"
3236,Tokyo,Hotel,5,"airport shuttle,breakfast"
2373,Tokyo,Apartment,1,"garden,free wifi,pool,laundry,kitchen,parking,game console,bbq"
4268,Tokyo,Apartment,NA,"laundry,kitchen,pool"
2098,Tokyo,Apartment,1,free wifi
4849,Tokyo,Hotel,7,airport shuttle
3267,Tokyo,Hotel,2,"breakfast,pool,airport shuttle,on-site restaurant,free wifi"
3767,Tokyo,Apartment,2,bbq
1963,Tokyo,Apartment,1,"kitchen,game console,garden,bbq"
3377,Tokyo,Hotel,2,"airport shuttle,free wifi,breakfast,on-site restaurant,parking,spa"
1665,Tokyo,Hotel,5,"free wifi,pool,garden,airport shuttle,breakfast"
3106,Tokyo,Hotel,5,"pool,free wifi"
4638,Tokyo,Hotel,4,"bbq,spa,garden"
3782,Tokyo,Hotel,6,"parking,airport shuttle"
1565,Tokyo,Hotel,2,"airport shuttle,breakfast,on-site restaurant,free wifi,pool,spa"
2432,Tokyo,Hotel,2,"on-site restaurant,bbq,pool,free wifi,breakfast,airport shuttle,garden"
2808,Tokyo,Hotel,3,"airport shuttle,on-site restaurant,free wifi,spa"
2882,Tokyo,Apartment,2,"parking,laundry,free wifi"
1135,Tokyo,Hotel,4,"garden,breakfast,pool,bbq,on-site restaurant"
4058,Tokyo,Hotel,3,"bbq,breakfast"
2603,Tokyo,Apartment,2,"kitchen,laundry"
3809,Tokyo,Apartment,2,"laundry,pool,garden,free wifi,parking,kitchen,game console"
1112,Tokyo,Hotel,5,"pool,garden,free wifi"
1837,Tokyo,Apartment,1,"game console,kitchen,garden,laundry"
2636,Tokyo,Hotel,6,"airport shuttle,spa,on-site restaurant,free wifi,garden,breakfast,pool"
2180,Tokyo,Apartment,1,"free wifi,kitchen,bbq"
3133,Tokyo,Hotel,10,"breakfast,free wifi,bbq,on-site restaurant,pool,spa"
3274,Tokyo,Hotel,5,"free wifi,pool,garden,airport shuttle,bbq,breakfast"
2555,Tokyo,Apartment,2,parking
3970,Tokyo,Hotel,9,"free wifi,breakfast,bbq"
5144,Tokyo,Hotel,2,"breakfast,on-site restaurant,free wifi,airport shuttle"
1192,Tokyo,Apartment,2,"free wifi,parking"
4655,Tokyo,Hotel,1,pool
2711,Tokyo,Hotel,2,"on-site restaurant,breakfast,free wifi,spa"
3020,Tokyo,Hotel,5,"free wifi,airport shuttle,on-site restaurant"
3918,Tokyo,Apartment,1,"free wifi,parking,bbq,pool,garden,kitchen"
2019,Tokyo,Hotel,4,airport shuttle
5016,Tokyo,Apartment,3,"kitchen,bbq,pool,game console,free wifi,garden"
4403,Tokyo,Apartment,3,kitchen
4867,Tokyo,Hotel,3,"pool,free wifi,parking,garden,breakfast,airport shuttle,bbq,on-site restaurant"
1300,Tokyo,Hotel,6,"spa,on-site restaurant,airport shuttle,breakfast,free wifi,bbq,pool"
3764,Tokyo,Apartment,3,"pool,kitchen"
3919,Tokyo,Hotel,8,"garden,on-site restaurant,free wifi,pool,airport shuttle,breakfast"
2398,Tokyo,Hotel,4,"free wifi,breakfast,pool,parking"
2559,Tokyo,Apartment,2,"kitchen,laundry"
3253,Tokyo,Apartment,3,"parking,free wifi"
3875,Tokyo,Apartment,1,"pool,kitchen,free wifi"
2648,Tokyo,Apartment,3,"parking,free wifi,laundry,pool"
4405,Tokyo,Hotel,4,"free wifi,on-site restaurant,garden,pool,breakfast,spa"
2510,Tokyo,Apartment,1,game console
2184,Tokyo,Hotel,4,"spa,breakfast,garden,bbq,pool"
3170,Tokyo,Apartment,2,game console
2530,Tokyo,Apartment,3,"kitchen,laundry,free wifi,pool"
1853,Tokyo,Hotel,NA,"on-site restaurant,garden,breakfast,free wifi,pool"
1857,Tokyo,Apartment,2,"free wifi,laundry,parking,game console,pool"
1083,Tokyo,Hotel,5,"airport shuttle,breakfast"
2265,Tokyo,Apartment,1,"bbq,parking"
2185,Tokyo,Apartment,5,laundry
4374,Tokyo,Hotel,3,"bbq,spa,on-site restaurant,garden"
3112,Tokyo,Hotel,4,free wifi
2420,Tokyo,Apartment,2,"game console,bbq,laundry"
4965,Tokyo,Apartment,1,"laundry,garden,kitchen"
2239,Tokyo,Apartment,3,"kitchen,parking,pool,garden"
1088,Tokyo,Hotel,3,"bbq,on-site restaurant,pool,breakfast"
1873,Tokyo,Apartment,NA,"bbq,garden,breakfast,free wifi"
3678,Tokyo,Apartment,2,"garden,free wifi,bbq,breakfast"
3966,Tokyo,Hotel,3,"airport shuttle,bbq,free wifi"
2274,Tokyo,Hotel,3,breakfast
3343,Tokyo,Apartment,2,"laundry,pool,bbq"
4430,Tokyo,Hotel,10,"garden,parking"
2518,Tokyo,Hotel,4,"bbq,breakfast,garden,free wifi,on-site restaurant,airport shuttle"
2173,Tokyo,Apartment,1,"parking,kitchen"
2923,Tokyo,Apartment,1,"bbq,kitchen,parking,free wifi"
2291,Tokyo,Hotel,2,"on-site restaurant,pool,spa,free wifi,garden"
1092,Tokyo,Hotel,2,"spa,free wifi,pool,on-site restaurant,breakfast,airport shuttle,parking,bbq,garden"
3988,Tokyo,Apartment,1,"kitchen,laundry"
2582,Tokyo,Apartment,2,free wifi
3580,Tokyo,Apartment,1,"game console,kitchen,garden,laundry"
4780,Tokyo,Apartment,4,bbq
4477,Tokyo,Hotel,6,"parking,free wifi,garden,breakfast,on-site restaurant,airport shuttle,spa,bbq,pool"
2806,Tokyo,Apartment,2,parking
3345,Tokyo,Hotel,3,"airport shuttle,parking,spa,garden,pool,free wifi,breakfast,bbq"
4961,Tokyo,Hotel,3,"breakfast,garden"
2108,Tokyo,Hotel,7,"pool,garden,free wifi,breakfast"
4257,Tokyo,Apartment,1,"pool,bbq,parking"
1699,Tokyo,Apartment,NA,parking
1650,Tokyo,Hotel,7,"free wifi,garden,on-site restaurant"
3894,Tokyo,Apartment,NA,"pool,laundry,free wifi,garden"
2921,Tokyo,Apartment,2,kitchen
1593,Tokyo,Hotel,8,"pool,airport shuttle,free wifi"
2580,Tokyo,Apartment,5,"game console,laundry"
4025,Tokyo,Hotel,3,"garden,pool"
1762,Tokyo,Apartment,6,"kitchen,laundry,garden,parking,pool,free wifi,bbq,breakfast"
5011,Tokyo,Apartment,4,"kitchen,pool"
1576,Tokyo,Apartment,3,"parking,breakfast,kitchen,free wifi,bbq"
1395,Tokyo,Apartment,1,"free wifi,game console"
2935,Tokyo,Hotel,3,"pool,on-site restaurant"
3415,Tokyo,Apartment,4,"laundry,kitchen"
1136,Tokyo,Hotel,1,free wifi
1509,Tokyo,Hotel,2,airport shuttle
1552,Tokyo,Hotel,5,"pool,bbq,free wifi,breakfast,airport shuttle"
4016,Tokyo,Apartment,1,"game console,free wifi,parking,pool,laundry"
5162,Tokyo,Hotel,2,"pool,airport shuttle,breakfast"
3703,Tokyo,Hotel,2,"breakfast,on-site restaurant,pool"
2993,Tokyo,Apartment,1,"free wifi,kitchen,laundry"
2352,Tokyo,Hotel,3,"garden,on-site restaurant,spa,breakfast,airport shuttle"
2381,Tokyo,Apartment,2,"breakfast,laundry,game console"
2176,Tokyo,Hotel,4,garden
3631,Tokyo,Apartment,2,"free wifi,pool"
1484,Tokyo,Hotel,8,free wifi
2517,Tokyo,Apartment,3,laundry
3363,Tokyo,Hotel,5,free wifi
3285,Tokyo,Hotel,4,"breakfast,free wifi,airport shuttle"
2004,Tokyo,Apartment,3,"bbq,pool,laundry"
1138,Tokyo,Apartment,3,"kitchen,parking,free wifi,pool"
3327,Tokyo,Hotel,2,"bbq,airport shuttle,garden,free wifi,on-site restaurant"
3983,Tokyo,Hotel,3,"airport shuttle,free wifi,on-site restaurant"
4967,Tokyo,Apartment,2,parking
3139,Tokyo,Apartment,1,"bbq,breakfast,free wifi,laundry"
1272,Tokyo,Hotel,3,breakfast
4826,Tokyo,Hotel,7,"breakfast,free wifi"
2201,Tokyo,Hotel,4,"airport shuttle,parking"
2748,Tokyo,Apartment,1,parking
4598,Tokyo,Hotel,5,garden
5098,Tokyo,Hotel,4,"breakfast,bbq,on-site restaurant,parking"
2932,Tokyo,Apartment,2,bbq
4612,Tokyo,Hotel,NA,"free wifi,spa,on-site restaurant,airport shuttle,garden,breakfast,pool,bbq,parking"
4085,Tokyo,Apartment,1,"free wifi,garden"
5089,Tokyo,Hotel,9,"airport shuttle,on-site restaurant,pool,breakfast,free wifi,garden,parking"
4702,Tokyo,Hotel,1,on-site restaurant
3627,Tokyo,Hotel,4,"pool,breakfast,on-site restaurant,bbq,garden,parking,free wifi,airport shuttle"
